time,x,z,rotY,speed
21.6458,18.4591,44.5810,324.2274,1.7356
21.7823,18.7245,44.7431,322.4053,2.3020
21.9142,18.9461,44.8638,320.7996,1.9139
22.3357,19.5471,45.2743,321.1473,1.7287
22.4379,19.7418,45.4431,322.1149,2.5608
22.5722,19.9720,45.5156,326.5487,1.7974
22.7101,20.1539,45.5167,332.7913,1.3290
23.1255,20.7205,45.8238,341.0419,1.5583
23.2290,20.8856,45.8734,341.4482,1.7204
23.3641,21.1155,45.9362,341.5276,1.7646
23.4959,21.2950,45.9965,341.1220,1.4367
23.8643,21.9665,46.2247,341.2461,1.9431
24.0078,22.1962,46.2908,346.0303,1.6835
24.1390,22.4335,46.3584,347.1359,1.8819
24.2697,22.6498,46.3891,347.6753,1.6766
24.6478,23.2871,46.4248,348.7451,1.6953
24.7869,23.5220,46.4889,349.8428,1.7701
24.9219,23.7224,46.6073,353.3366,1.7281
25.3469,23.9617,46.6504,28.3542,0.6775
25.4819,24.0551,46.5019,33.9859,1.3024
25.6181,24.2113,46.2897,32.4225,1.9462
26.0418,24.7504,45.8253,28.8846,1.7620
26.1429,24.8768,45.7309,28.6924,1.7106
26.2826,25.0581,45.5973,28.6972,1.7808
26.4213,25.2349,45.4669,28.6868,1.7462
26.7510,25.6447,45.1649,28.8665,1.6986
26.8998,25.8426,45.0174,28.9089,1.8340
27.0378,26.0228,44.8881,29.1277,1.7714
27.3484,26.4021,44.6027,28.7708,1.6818
27.4644,26.5550,44.4919,29.0013,1.8041
27.6059,26.7263,44.3572,28.4855,1.7064
27.7441,26.8408,44.2252,22.8781,1.3509
28.0133,27.0068,44.0316,6.1604,1.0074
28.1497,27.0804,43.9642,0.3575,0.8131
28.2896,27.2394,43.9559,358.7356,1.2920
28.6014,27.7191,43.9690,358.5085,1.7780
28.7399,27.9266,43.9776,358.6104,1.7286
28.8787,28.1356,43.9844,358.5474,1.7309
29.2338,28.6083,44.0073,358.6794,1.5780
29.3704,28.8476,44.0155,358.2271,1.8971
29.5078,29.1284,44.0264,357.8939,2.1496
29.6410,29.4124,44.0434,357.8667,2.2504
29.8895,29.9161,44.0690,358.5869,2.0476
29.9917,30.1299,44.0748,358.6302,2.0938
30.1191,30.4083,44.0832,358.7011,2.1850
30.2488,30.6332,44.0843,358.9366,1.7346
30.5859,31.2402,44.1038,358.7369,1.8040
30.6934,31.4239,44.1046,358.5214,1.7086
30.8233,31.6833,44.1006,358.4732,1.9996
30.9503,31.9060,44.1045,358.5946,1.7533
31.3692,32.6757,44.1057,358.3707,1.8395
31.4852,32.8876,44.1097,358.3394,1.8279
31.6113,33.1188,44.1212,358.3390,1.8377
31.7385,33.3716,44.1385,358.3507,1.9970
31.8655,33.5852,44.1462,358.4629,1.6937
32.1988,34.2339,44.1814,358.4633,1.9498
32.3207,34.4837,44.1930,358.6459,2.0516
32.4507,34.7304,44.1938,358.9145,1.9021
32.5795,35.0244,44.1928,0.0919,2.2841
32.9997,35.6306,43.9908,26.8526,1.5215
33.1121,35.7427,43.8912,31.7299,1.3486
33.2485,35.9630,43.7741,32.4691,1.8318
33.3863,36.1467,43.6557,39.2732,1.5880
33.8103,36.4983,43.3397,78.7876,1.1148
33.9191,36.5697,43.1796,88.5112,1.6114
34.0523,36.5733,42.9818,90.8195,1.4863
34.1842,36.5730,42.7010,90.6932,2.1313
34.3168,36.5740,42.4756,90.7819,1.7068
34.6501,36.5544,41.8324,90.7535,1.9309
34.7535,36.5536,41.6581,90.7021,1.6852
34.8867,36.5512,41.4014,90.8295,1.9289
35.0221,36.5451,41.1449,90.6652,1.8974
35.4451,36.5364,40.3715,91.0386,1.8295
35.5456,36.5289,40.1778,91.0122,1.9300
35.6796,36.5351,39.9252,91.2386,1.8891
35.8117,36.5340,39.7218,91.1266,1.5453
36.2330,36.4866,38.9325,90.6351,1.8774
36.3444,36.4748,38.7182,90.7594,1.9426
36.4815,36.4562,38.4669,90.4346,1.8389
36.6181,36.4572,38.2106,90.5576,1.8831
36.7508,36.4456,37.9906,90.6515,1.6639
37.0841,36.4239,37.3659,92.1359,1.8778
37.2069,36.4169,37.1368,92.2543,1.8704
37.3395,36.4090,36.8701,92.3787,2.0162
37.4734,36.3974,36.6464,92.4219,1.6802
37.8959,36.3567,35.8621,92.4248,1.8596
38.0017,36.3155,35.7399,92.6601,1.2509
38.1375,36.2778,35.7048,93.5869,0.4130
38.2754,36.2582,35.6837,94.3579,0.2150
38.7015,36.2811,35.6998,93.6354,0.0686
38.8383,36.2921,35.7081,93.3289,0.1070
38.9749,36.2960,35.7107,93.2273,0.0373
39.1115,36.2956,35.7084,93.2450,0.0174
39.5354,36.2945,35.7022,93.2901,0.0154
39.6717,36.2939,35.6996,93.3011,0.0204
39.8104,36.2935,35.6971,93.3196,0.0192
39.9477,36.2931,35.6946,93.3389,0.0198
40.3260,36.2918,35.6883,93.3800,0.0181
40.4625,36.2911,35.6860,93.3966,0.0182
40.5989,36.2905,35.6838,93.4107,0.0173
40.7341,36.2893,35.6986,93.1474,0.1173
41.1130,36.3609,36.2693,90.3568,1.5429
41.2252,36.3596,36.4841,90.9039,1.9160
41.3597,36.3557,36.7307,91.4465,1.8366
41.4966,36.3609,36.9458,91.8417,1.5717
41.6334,36.3763,37.2060,91.9053,1.9087
41.9667,36.3550,37.8019,91.8505,1.7890
42.0762,36.3523,37.9855,91.6870,1.6828
42.2163,36.3886,38.2468,92.0986,1.8999
42.3549,36.3934,38.4906,91.9684,1.7596
42.7803,36.4135,38.7152,92.4615,0.5317
42.9190,36.4136,38.7157,92.4603,0.0038
43.0555,36.4136,38.7161,92.4595,0.0025
43.1885,36.4137,38.7164,92.4587,0.0027
43.6105,36.4138,38.7173,92.4595,0.0022
43.7449,36.4138,38.7176,92.4594,0.0018
43.8800,36.4138,38.7178,92.4592,0.0014
44.0124,36.4139,38.7179,92.4599,0.0011
44.3903,36.4139,38.7184,92.4589,0.0013
44.5248,36.4080,38.6091,88.1756,0.8328
44.6607,36.3860,38.5390,71.2168,0.5564
44.7988,36.4234,38.5284,55.4621,0.2879
45.1775,36.4201,38.5210,54.0456,0.0244
45.3150,36.4180,38.5297,53.9870,0.0695
45.4543,36.4177,38.5302,53.9891,0.0042
45.5947,36.4175,38.5306,53.9892,0.0030
46.0202,36.4169,38.5316,53.9893,0.0027
46.1538,36.4167,38.5318,53.9892,0.0023
46.2931,36.4165,38.5321,53.9893,0.0024
46.4331,36.4164,38.5324,53.9893,0.0022
46.8137,36.4160,38.5330,53.9887,0.0018
46.9491,36.5251,38.3632,53.7746,1.5092
47.0884,36.6821,38.1440,53.4865,1.9358
47.2273,36.7926,37.9599,53.6375,1.5750
47.6076,37.2362,37.3402,54.6979,2.0047
47.7318,37.3722,37.1351,54.4247,2.0084
47.8692,37.5135,36.9402,54.3149,1.7518
48.0067,37.6589,36.7409,54.3421,1.7952
48.3871,38.0463,36.1967,54.5406,1.7665
48.5026,38.1898,36.0041,54.6914,2.0851
48.6430,38.3638,35.7680,54.7461,2.0943
48.7829,38.4560,35.6495,54.8466,1.0727
48.9218,38.4559,35.6528,54.8564,0.0287
49.2551,38.4546,35.6543,54.8550,0.0060
49.3903,38.4540,35.6549,54.8543,0.0061
49.5294,38.4535,35.6555,54.8536,0.0059
49.6645,38.4530,35.6562,54.8524,0.0064
50.0431,38.4516,35.6577,54.8516,0.0054
50.1774,38.4513,35.6580,54.8518,0.0035
