time,x,z,rotY,speed
0.0000,11.4918,20.0386,269.6926,0.0000
0.1273,11.4918,20.0386,269.6927,0.0000
0.2574,11.4918,20.0386,269.6926,0.0000
0.3797,11.4918,20.0386,269.6927,0.0000
0.5009,11.4918,20.0386,269.6927,0.0000
0.6226,11.4918,20.0386,269.6927,0.0000
0.7478,11.4918,20.0386,269.6927,0.0000
0.8754,11.4918,20.0386,269.6926,0.0000
1.0079,11.4918,20.0386,269.6927,0.0000
1.1301,11.4918,20.0386,269.6926,0.0000
1.2520,11.4918,20.0386,269.6926,0.0000
1.3727,11.4918,20.0386,269.6927,0.0000
1.4946,11.4918,20.0386,269.6927,0.0000
1.6180,11.4918,20.0386,269.6927,0.0000
1.7385,11.4918,20.0386,269.6926,0.0000
1.8602,11.4918,20.0549,269.6927,0.1344
1.9822,11.4911,20.0769,269.6901,0.1805
2.1030,11.4914,20.0989,269.6863,0.1818
2.2257,11.4909,20.1208,269.6849,0.1782
2.3474,11.4902,20.1428,269.6849,0.1807
2.4681,11.4906,20.1647,269.6767,0.1818
2.5893,11.4901,20.1866,269.6672,0.1808
2.7105,11.4898,20.2042,269.6377,0.1469
2.8318,11.4897,20.2212,269.6386,0.1437
2.9556,11.4893,20.2398,269.6447,0.1517
3.0776,11.4891,20.2636,269.6505,0.1947
3.1989,11.4892,20.2857,269.6525,0.1824
3.3204,11.4887,20.3073,269.6580,0.1780
3.4409,11.4886,20.3498,269.6709,0.3523
3.5679,11.4879,20.3931,269.6871,0.3409
3.6895,11.4872,20.4569,269.7399,0.5247
3.8172,11.4870,20.5432,269.7321,0.6755
3.9496,11.4856,20.6363,269.7376,0.7069
4.0756,11.4853,20.7395,269.7440,0.8200
4.2047,11.4843,20.8666,269.6887,0.9838
4.3281,11.4846,20.9762,269.6738,0.8884
4.4518,11.4840,21.0855,269.6631,0.8834
4.5767,11.4824,21.1997,269.6594,0.9174
4.6984,11.4820,21.3348,269.6527,1.1103
4.8255,11.4811,21.4659,269.6497,1.0316
4.9505,11.4811,21.6030,269.6170,1.0986
5.0796,11.4796,21.7783,269.6187,1.3587
5.2027,11.4785,21.9496,269.6493,1.3910
5.3288,11.4774,22.1248,269.6750,1.3891
5.4595,11.4775,22.3279,269.6931,1.5551
5.5827,11.4760,22.5038,269.7022,1.4276
5.7064,11.4754,22.6784,269.7053,1.4115
5.8299,11.4750,22.8516,269.7059,1.4020
5.9541,11.4743,23.0269,269.7076,1.4116
6.0760,11.4727,23.2003,269.6954,1.4217
6.1997,11.4733,23.4037,269.6979,1.6451
6.3218,11.4715,23.5792,269.7123,1.4375
6.4440,11.4715,23.7533,269.7110,1.4255
6.5655,11.4706,23.9280,269.7200,1.4378
6.6871,11.4696,24.1026,269.7016,1.4350
6.8252,11.4697,24.3059,269.6949,1.4718
6.9580,11.4678,24.5101,269.7226,1.5386
7.0807,11.4683,24.6814,269.7122,1.3958
7.2018,11.4673,24.8561,269.7038,1.4427
7.3244,11.4667,25.0319,269.6912,1.4343
7.4469,11.4670,25.2060,269.6795,1.4210
7.5684,11.4665,25.3796,269.6525,1.4296
7.6909,11.4648,25.5534,269.6387,1.4180
7.8134,11.4644,25.7275,269.6423,1.4217
7.9356,11.4641,25.9041,269.6467,1.4440
8.0595,11.4620,26.1068,269.6315,1.6367
8.1811,11.4621,26.2810,269.6236,1.4335
8.3045,11.4614,26.4547,269.6175,1.4067
8.4293,11.4593,26.6292,269.6002,1.3988
8.5507,11.4589,26.8054,269.5828,1.4511
8.6724,11.4580,26.9803,269.5791,1.4366
8.7945,11.4561,27.1562,269.5716,1.4419
8.9180,11.4547,27.3579,269.5516,1.6329
9.0413,11.4549,27.5329,269.5665,1.4186
9.1647,11.4613,27.7038,273.6656,1.3866
9.2898,11.4766,27.8647,280.5812,1.2917
9.4132,11.5065,28.0383,281.1307,1.4277
9.5379,11.5464,28.2375,281.1172,1.6298
9.6646,11.5806,28.4089,281.1089,1.3801
9.7881,11.6092,28.5752,281.1118,1.3676
9.9140,11.6460,28.7348,281.2075,1.3021
10.0468,11.6928,28.9361,281.2701,1.5570
10.1737,11.7288,29.1086,281.3734,1.3888
10.3028,11.7603,29.2964,281.5058,1.4763
10.4272,11.7966,29.4763,281.4457,1.4748
10.5512,11.8374,29.6570,281.6636,1.4958
10.6750,11.8657,29.8213,282.0094,1.3493
10.7973,11.9045,30.0086,282.1519,1.5641
10.9225,11.9313,30.1417,281.9939,1.1199
11.0437,11.9620,30.2998,282.0782,1.3344
11.1654,12.0200,30.4855,281.6815,1.6123
11.2879,12.0555,30.6702,281.5011,1.5361
11.4099,12.0672,30.8321,281.7732,1.3314
11.5331,12.1573,31.0051,282.5484,1.6036
11.6567,12.2253,31.1503,285.4628,1.3009
11.7808,12.2733,31.3322,288.6480,1.5268
11.9027,12.3458,31.4938,288.8275,1.4844
12.0254,12.4070,31.6536,288.7359,1.3988
12.1495,12.4610,31.8275,288.6481,1.4849
12.2719,12.5271,31.9964,288.9261,1.4833
12.3936,12.5877,32.1361,288.4173,1.2531
12.5157,12.6254,32.2852,288.2166,1.2598
12.6447,12.6901,32.4517,288.3157,1.3860
12.7670,12.7577,32.6008,291.6095,1.3399
12.8912,12.8162,32.7808,295.6004,1.5245
13.0201,12.9135,32.9540,295.3839,1.5490
13.1427,12.9826,33.0722,296.2830,1.1572
13.2667,13.0356,33.2097,297.6917,1.1927
13.3909,13.1071,33.3856,298.6936,1.5306
13.5132,13.2006,33.5558,299.2994,1.5900
13.6354,13.3202,33.7189,302.2012,1.6630
13.7604,13.4394,33.8442,310.5757,1.3912
13.8838,13.5300,33.9668,318.1005,1.2369
14.0081,13.6571,34.1089,319.4852,1.5400
14.1306,13.7862,34.2063,318.9702,1.3252
14.2553,13.8943,34.3048,318.9872,1.1848
14.3848,14.0355,34.4145,318.6724,1.3878
14.5088,14.1623,34.5082,318.1590,1.2758
14.6358,14.2667,34.6188,316.2383,1.2257
14.7626,14.3890,34.7437,314.0060,1.3802
14.8908,14.5194,34.8797,314.0720,1.5035
15.0179,14.6786,35.0407,313.8505,1.7873
15.1501,14.7987,35.1739,313.6664,1.3566
15.2831,14.9368,35.3390,313.4154,1.6180
15.4067,15.0829,35.4836,312.4931,1.6673
15.5311,15.2107,35.6206,307.4036,1.5058
15.6586,15.3218,35.7778,305.3544,1.5125
15.7902,15.4222,35.9149,305.4110,1.2913
15.9208,15.5336,36.0738,304.8729,1.4868
16.0433,15.6308,36.2222,304.0004,1.4535
16.1662,15.7162,36.3710,303.8378,1.3970
16.2902,15.7693,36.4841,304.8798,1.0755
16.4122,15.8580,36.5766,303.5580,1.0515
16.5370,15.9557,36.7095,296.3467,1.3461
16.6609,16.0015,36.8442,287.8905,1.1580
16.7825,16.0683,36.9866,286.3878,1.3026
16.9037,16.0966,37.1791,287.1152,1.6136
17.0286,16.1243,37.3468,286.4759,1.3636
17.1516,16.1443,37.4918,286.8351,1.1924
17.2741,16.1623,37.6482,286.6107,1.2856
17.4011,16.1826,37.8083,286.0698,1.2757
17.5238,16.2109,37.9197,280.6524,0.9454
17.6487,16.2839,38.0638,274.2819,1.2970
17.7714,16.2778,38.2638,272.0529,1.6306
17.8922,16.2893,38.4507,272.0095,1.5520
18.0154,16.2736,38.6301,271.6053,1.4620
18.1353,16.2498,38.7851,271.4467,1.3131
18.2581,16.2499,38.9973,270.9666,1.7298
18.3859,16.2724,39.1799,272.0497,1.4392
18.5071,16.3503,39.3644,272.8326,1.6680
18.6292,16.4127,39.5321,279.7369,1.4950
18.7516,16.4445,39.6856,281.8713,1.2810
18.8780,16.4739,39.9009,282.5614,1.7221
19.0074,16.5162,40.0435,282.2862,1.1785
19.1314,16.5554,40.1883,281.9510,1.2101
19.2535,16.6005,40.3274,281.7097,1.2229
19.3743,16.6620,40.4839,280.7005,1.4009
19.4969,16.6965,40.6781,281.3343,1.6121
19.6237,16.7243,40.8857,281.2878,1.6529
19.7471,16.7498,41.0168,281.1560,1.1593
19.8694,16.7921,41.1780,281.0740,1.3751
19.9931,16.8301,41.3502,281.0278,1.4268
20.1157,16.8840,41.5182,280.8259,1.4473
20.2372,16.9151,41.7123,280.7133,1.6219
20.3640,16.8787,41.8737,281.4916,1.3085
20.4859,16.8541,42.0757,284.9736,1.6695
20.6055,16.9193,42.2978,291.1514,1.9369
20.7315,17.0047,42.3925,298.7781,1.0562
20.8320,17.0757,42.4598,300.2830,0.9751
20.9584,17.1775,42.6108,300.3407,1.4536
21.0855,17.2518,42.7720,300.5058,1.4192
21.2153,17.2945,42.9627,300.2435,1.5441
21.3515,17.3818,43.1122,300.2328,1.2969
21.4782,17.4728,43.2226,302.8315,1.1760
21.6005,17.5571,43.3259,311.5460,1.0986
21.7231,17.6923,43.4461,315.8035,1.5445
21.8508,17.8127,43.5404,315.6578,1.2000
21.9827,17.9307,43.6897,315.8970,1.4431
22.1125,18.0428,43.8349,316.2403,1.4344
22.2453,18.1270,43.9589,315.6075,1.1399
22.3681,18.2350,44.0717,315.5543,1.2929
22.4935,18.3935,44.1595,314.1688,1.4543
22.6208,18.5533,44.2655,313.6814,1.5087
22.7455,18.6624,44.4154,313.8740,1.4912
22.8707,18.7611,44.5877,314.2841,1.6037
23.0055,18.9312,44.7250,314.4692,1.6405
23.1384,19.0550,44.8243,318.2733,1.2305
23.2649,19.1625,44.8927,325.4263,1.0182
23.3878,19.2984,44.9756,328.9210,1.3008
23.5134,19.4197,45.0416,328.4286,1.1075
23.6357,19.5580,45.1413,328.5978,1.3971
23.7637,19.7825,45.2581,328.3782,2.0033
23.8900,19.9614,45.3644,330.6671,1.6570
24.0178,20.0955,45.4565,334.5419,1.3141
24.1426,20.2005,45.4075,343.4238,0.9305
24.2712,20.3147,45.4257,348.2882,0.9014
24.4015,20.4733,45.4830,348.8575,1.2960
24.5258,20.5988,45.5099,348.7029,1.2207
24.6505,20.6890,45.5080,348.8986,0.7348
24.7754,20.7986,45.5423,349.2335,0.9917
24.9021,20.9737,45.5768,349.2841,1.4604
25.0277,21.1469,45.6438,350.2818,1.4846
25.1517,21.3235,45.7087,350.9039,1.5315
25.2756,21.4992,45.7146,349.0626,1.4210
25.3977,21.7258,45.7535,349.5588,1.9108
25.5212,21.9100,45.7837,350.3542,1.5140
25.6442,22.0950,45.8147,350.6991,1.5255
25.7666,22.2563,45.8623,351.4280,1.3738
25.8902,22.4133,45.8787,351.5125,1.2859
26.0142,22.5575,45.8832,351.4433,1.1766
26.1373,22.7390,45.8765,355.8625,1.4748
26.2624,22.8899,45.8558,4.3239,1.2281
26.3864,23.0326,45.7982,9.2977,1.2552
26.5119,23.1711,45.7508,10.2229,1.1661
26.6373,23.3702,45.6998,10.4541,1.6454
26.7618,23.5301,45.6918,10.8469,1.3580
26.8872,23.6523,45.6629,10.8063,1.0596
27.0139,23.7587,45.6250,10.5177,0.9258
27.1400,23.9044,45.5925,10.4811,1.2150
27.2661,24.0344,45.5716,10.7144,1.0723
27.3932,24.1662,45.5393,8.3530,1.0997
27.5200,24.3270,45.5273,2.5474,1.4565
27.6481,24.4644,45.5260,1.3946,1.2326
27.7757,24.6041,45.5205,1.2385,1.2601
27.9039,24.7729,45.5160,1.2624,1.5221
28.0323,24.9165,45.5120,1.2667,1.2877
28.1606,25.0834,45.5065,1.2536,1.5133
28.2884,25.2290,45.5029,1.2825,1.3155
28.4166,25.3670,45.4952,2.4780,1.2562
28.5443,25.5210,45.4872,10.5837,1.3980
28.6730,25.6485,45.4451,16.2522,1.1873
28.8020,25.8016,45.3803,16.3280,1.4410
28.9311,25.9395,45.3278,16.4435,1.2989
29.0618,26.1007,45.2655,16.4984,1.5020
29.1910,26.2366,45.2102,16.3497,1.2849
29.3208,26.3898,45.1530,14.4644,1.4362
29.4501,26.5290,45.1109,13.8672,1.2841
29.5787,26.6901,45.0557,13.7067,1.5095
29.7070,26.8301,45.0115,13.8255,1.3024
29.8356,26.9670,44.9666,13.8080,1.2883
29.9642,27.1280,44.9132,13.7366,1.4977
30.0924,27.2656,44.8702,13.8432,1.2869
30.2194,27.4283,44.8154,13.7212,1.5349
30.3460,27.5636,44.7730,12.9026,1.2843
30.4717,27.7026,44.7326,11.0986,1.3188
30.5989,27.8647,44.6937,10.4918,1.5011
30.7260,28.0058,44.6587,10.4785,1.3092
30.8525,28.1439,44.6245,10.4604,1.2887
30.9797,28.3059,44.5816,10.1660,1.5239
31.1040,28.4375,44.5459,9.8665,1.2807
31.2290,28.5738,44.5196,10.5097,1.3026
31.3539,28.7074,44.4878,10.6474,1.2443
31.4785,28.9110,44.4436,10.8151,1.7797
31.6017,29.0954,44.4136,11.4418,1.6094
31.7251,29.2791,44.3721,11.4932,1.6105
31.8754,29.5057,44.3410,12.1099,1.5716
32.0105,29.7417,44.3087,12.5815,1.7751
32.1471,29.9743,44.2630,12.5288,1.7362
32.2865,30.2014,44.2226,12.5306,1.6561
32.4263,30.4141,44.1737,12.6930,1.5612
32.5613,30.6205,44.1220,12.7819,1.5761
32.6973,30.8099,44.0841,12.8231,1.4205
32.8338,30.9775,44.0488,12.9334,1.2602
32.9717,31.1759,44.0019,12.8324,1.4790
33.1093,31.3768,43.9451,12.8244,1.5180
33.2473,31.5763,43.8943,12.8995,1.4928
33.3842,31.7786,43.8441,12.9597,1.5231
33.5168,31.9502,43.8047,12.9481,1.3291
33.6540,32.1467,43.7595,12.8831,1.4724
33.7879,32.3484,43.7077,12.9261,1.5550
33.9268,32.5544,43.6613,13.2430,1.5215
34.0596,32.7328,43.6125,19.2326,1.3937
34.1995,32.9006,43.5279,27.4650,1.3542
34.3394,33.0857,43.4344,28.1768,1.4820
34.4756,33.2357,43.3561,27.8247,1.2463
34.6128,33.4187,43.2589,28.0505,1.5151
34.7515,33.6074,43.1620,28.0617,1.5308
34.8935,33.8054,43.0619,27.9039,1.5635
35.0363,33.9880,42.9564,27.9607,1.4779
35.1738,34.1896,42.8560,28.0821,1.6378
35.3121,34.3881,42.7669,28.0217,1.5735
35.4513,34.5816,42.6605,28.0066,1.5879
35.5899,34.7703,42.5575,28.0784,1.5580
35.7303,34.9517,42.4554,27.9585,1.4829
35.8616,35.1310,42.3635,27.7505,1.5353
35.9985,35.3192,42.2765,27.5734,1.5141
36.1334,35.4726,42.1929,27.2868,1.3035
36.2692,35.6511,42.0888,28.0292,1.5226
36.3998,35.8238,42.0077,35.3534,1.4622
36.5313,35.9319,41.9238,46.5135,1.0422
36.6657,36.0234,41.8019,62.2311,1.1344
36.7970,36.0659,41.6754,69.0855,1.0180
36.9286,36.1057,41.5067,72.0994,1.3190
37.0594,36.1796,41.3202,72.4881,1.5374
37.1915,36.2365,41.1495,72.4848,1.3624
37.3159,36.2894,40.9686,71.8175,1.5150
37.4415,36.3555,40.7741,71.4562,1.6360
