time,x,z,rotY,speed
0.0000,11.4920,20.0386,359.7141,0.0000
0.1043,11.4920,20.0385,359.7140,0.0006
0.2329,11.4920,20.0385,359.7141,0.0007
0.3643,11.4920,20.0384,359.7140,0.0006
0.4923,11.4920,20.0383,359.7140,0.0006
0.8256,11.4921,20.0381,359.7140,0.0007
0.9492,11.4921,20.0380,359.7139,0.0008
1.0788,11.4921,20.0378,359.7139,0.0009
1.2069,11.4921,20.0377,359.7139,0.0008
1.6129,11.4921,20.0373,359.7139,0.0010
1.7332,11.4921,20.0372,359.7138,0.0011
1.8612,11.4922,20.0371,359.7138,0.0010
1.9873,11.4922,20.0369,359.7139,0.0011
2.1186,11.4922,20.0368,359.7139,0.0013
2.4519,11.4922,20.0364,359.7137,0.0013
2.5572,11.4922,20.0362,359.7138,0.0016
2.6882,11.4923,20.0360,359.7137,0.0014
2.8160,11.4923,20.0358,359.7137,0.0017
2.9461,11.4923,20.0356,359.7137,0.0015
3.2795,11.4924,20.0351,359.7138,0.0014
3.3873,11.4924,20.0351,359.7137,0.0008
3.5145,11.4924,20.0349,359.7137,0.0009
3.6423,11.4924,20.0348,359.7137,0.0009
4.0599,11.4923,20.0354,359.7140,0.0014
4.1808,11.4923,20.0356,359.7140,0.0015
4.3075,11.4923,20.0358,359.7140,0.0015
4.4357,11.4923,20.0360,359.7141,0.0019
4.5636,11.4922,20.0362,359.7141,0.0016
4.8970,11.4922,20.0368,359.7141,0.0019
5.0027,11.4922,20.0378,359.7139,0.0086
5.1303,11.4918,20.0555,359.7140,0.1388
5.2567,11.4909,20.0809,359.7090,0.2014
5.3826,11.4915,20.1032,359.7091,0.1777
5.7159,11.4904,20.1656,359.6969,0.1870
5.8239,11.4902,20.1990,359.6699,0.3096
5.9536,11.4891,20.2412,359.6826,0.3310
6.0857,11.4888,20.2969,359.6906,0.4217
6.2254,11.4878,20.3737,359.7560,0.5497
6.5588,11.4867,20.5602,359.7645,0.5593
6.6832,11.4865,20.6555,359.7625,0.7700
6.8167,11.4857,20.7591,359.6906,0.7753
6.9433,11.4842,20.8670,359.6816,0.8528
7.0821,11.4838,21.0016,359.6652,0.9697
7.4154,11.4824,21.3833,359.6565,1.1457
7.5419,11.4811,21.5420,359.6669,1.2540
7.6740,11.4803,21.7385,359.6454,1.4899
7.8016,11.4807,21.9289,359.6408,1.4920
8.2230,11.4757,22.6297,359.5601,1.6629
8.3426,11.4741,22.8315,359.5523,1.6874
8.4709,11.4725,23.0327,359.5415,1.5684
8.5983,11.4707,23.2932,359.5619,2.0458
8.7304,11.4697,23.5160,359.5649,1.6857
9.0637,11.4660,24.1561,359.5829,1.9202
9.1851,11.4646,24.3810,359.5632,1.8538
9.3113,11.4634,24.6064,359.5454,1.7866
9.4377,11.4609,24.8696,359.5450,2.0820
9.8550,11.4557,25.6602,359.5260,1.8945
9.9910,11.4559,25.8830,359.5362,1.6381
10.1221,11.4520,26.1450,359.5103,1.9995
10.2489,11.4513,26.3693,359.5241,1.7683
10.6720,11.4445,27.1512,359.4897,1.8479
10.7998,11.4423,27.4108,359.4637,2.0323
10.9279,11.4403,27.6353,359.4771,1.7521
11.0555,11.4379,27.8977,359.4708,2.0571
11.1829,11.4343,28.1220,359.4844,1.7607
11.5060,11.4188,28.7031,359.6176,1.7996
11.6328,11.4169,28.9597,359.4857,2.0239
11.7580,11.4205,29.1832,359.1065,1.7849
11.8840,11.4092,29.4058,358.8886,1.7692
12.0115,11.3974,29.6224,358.8828,1.7100
12.3448,11.3853,30.2244,359.4380,1.8077
12.4820,11.3737,30.4811,359.4045,1.8776
12.6119,11.3959,30.6915,359.0136,1.6313
12.7416,11.3970,30.9537,358.9445,2.0215
13.1173,11.4053,31.6461,359.1650,1.8451
13.2176,11.3982,31.8283,358.7983,1.8187
13.3489,11.3509,32.0137,358.5823,1.4580
13.4800,11.3820,32.2841,358.4043,2.0806
13.8974,11.3809,33.0022,357.6844,1.7330
14.0215,11.3603,33.1578,352.9837,1.3092
14.1569,11.3386,33.2340,6.6716,0.5888
14.2936,11.2886,33.4215,15.1149,1.4200
14.4257,11.3682,33.6203,17.9337,1.6231
14.7591,11.5794,34.2133,16.8769,1.8903
14.9021,11.6127,34.4338,17.3122,1.5622
15.0330,11.6792,34.6574,17.2550,1.7819
15.1726,11.7187,34.8940,18.7977,1.7416
15.5162,11.9055,35.4425,45.2489,1.6871
15.6461,12.0145,35.5386,50.7013,1.1444
15.7806,12.2181,35.7099,51.8724,1.9831
15.9131,12.4575,35.8561,51.6496,2.1738
16.3326,13.0098,36.3185,51.1716,1.7199
16.4336,13.1490,36.4044,50.0356,1.6207
16.5723,13.3053,36.4931,50.2149,1.2989
16.7046,13.4940,36.6389,50.8075,1.8045
17.1015,14.0507,37.1316,51.3605,1.8771
17.2180,14.2329,37.2718,51.7992,1.9789
17.3519,14.4368,37.3915,51.2062,1.7819
17.4831,14.6666,37.5589,50.8551,2.1675
17.6156,14.8961,37.7364,50.9788,2.1908
17.9489,15.3697,38.0208,71.5218,1.6589
18.0750,15.5776,38.0494,76.2614,1.6669
18.2077,15.7499,38.0435,76.2200,1.3065
18.3394,15.9608,38.0967,76.6125,1.6509
18.7609,16.6385,38.3005,75.7063,1.6884
18.8835,16.7994,38.3363,75.8222,1.4107
19.0183,16.9834,38.3759,75.0356,1.4697
19.1519,17.2007,38.4213,74.2244,1.6718
19.5736,17.9995,38.6636,66.3780,2.0090
19.6802,18.1790,38.6861,64.9241,1.7006
19.8127,18.3635,38.7411,65.1112,1.4827
19.9480,18.5350,38.8598,65.7992,1.5508
20.3713,19.1574,39.1893,64.6682,1.6642
20.4972,19.3940,39.3053,65.5714,2.0931
20.6288,19.5856,39.4297,65.3294,1.7480
20.7616,19.8223,39.5466,65.1012,1.9885
21.1838,20.5377,39.8657,64.2188,1.8556
21.2993,20.7359,39.9735,64.2170,1.9596
21.4330,20.9540,40.0885,64.6370,1.8484
21.5659,21.1763,40.1730,64.4904,1.7914
21.9861,21.7986,40.5045,63.8514,1.6796
22.0887,21.9422,40.5549,62.8821,1.4837
22.2237,22.1291,40.6687,61.7338,1.6638
22.3555,22.3493,40.8429,60.6132,2.1403
22.7778,22.9609,41.1889,61.4226,1.6787
22.8844,23.0921,41.2636,60.8616,1.4269
23.0181,23.3199,41.3336,59.8032,1.8053
23.1548,23.5109,41.4737,59.8266,1.7517
23.5341,23.9598,41.8207,58.0422,1.5370
23.6555,24.0853,41.8882,56.4648,1.1835
23.7949,24.2523,42.0184,56.4477,1.6173
23.9315,24.4142,42.1213,56.4415,1.5486
24.2648,24.8554,42.4155,56.5695,1.7651
24.3798,25.0105,42.5214,56.4190,1.8242
24.5169,25.1960,42.6449,56.4293,1.7951
24.6557,25.3810,42.7649,56.4063,1.7668
24.9890,25.7996,43.0446,56.2967,1.6763
25.1040,25.9619,43.1523,56.4634,1.8795
25.2404,26.1451,43.2734,56.3444,1.7804
25.3770,26.3247,43.3951,56.4021,1.7699
25.7103,26.7477,43.6754,56.4101,1.6843
25.8448,26.9282,43.7978,56.5059,1.8051
25.9819,27.1087,43.9195,56.4264,1.7661
26.3522,27.5817,44.2328,56.3738,1.6987
26.4542,27.7416,44.3378,56.5443,2.0894
26.5920,27.8980,44.4404,56.3690,1.5004
26.7289,28.0819,44.5671,57.7453,1.8320
26.9444,28.3501,44.7446,68.2921,1.6523
27.0627,28.4773,44.7976,74.1016,1.3657
27.1990,28.6771,44.8484,74.1688,1.7222
27.3364,28.9348,44.9211,74.4512,2.0634
27.5366,29.3423,45.0225,76.0296,2.1814
27.6516,29.5484,45.0546,76.6989,1.8821
27.7835,29.8391,45.1027,76.5692,2.2379
27.9132,30.1121,45.1682,76.4033,2.1645
28.1908,30.6012,45.2619,76.0576,1.7937
28.3317,30.8371,45.3138,76.0789,1.7169
28.4630,30.8763,45.3224,76.0259,0.3056
28.5934,30.8766,45.3225,76.0259,0.0025
28.8481,30.8771,45.3227,76.0264,0.0023
28.9556,30.8774,45.3227,76.0268,0.0028
29.0864,30.8776,45.3227,76.0273,0.0013
29.2163,30.8778,45.3228,76.0274,0.0016
29.3448,30.8780,45.3228,76.0273,0.0014
29.6233,30.8784,45.3229,76.0272,0.0015
29.7453,30.8786,45.3230,76.0274,0.0016
29.8762,30.8788,45.3230,76.0290,0.0017
30.0072,30.8790,45.3230,76.0289,0.0013
30.4274,30.8796,45.3232,76.0289,0.0015
30.5482,30.9253,45.3927,81.2049,0.6925
30.6798,30.9702,45.4283,95.9117,0.4361
30.8098,30.9912,45.4322,111.1231,0.1657
30.9461,31.0100,45.4253,118.4324,0.1535
31.2794,31.0094,45.4219,118.5462,0.0103
31.4266,31.0079,45.4178,118.3227,0.0306
31.5664,31.0077,45.4178,118.3183,0.0013
31.7036,31.0077,45.4177,118.3175,0.0002
32.0822,31.0078,45.4177,118.3164,0.0002
32.2137,31.0079,45.4177,118.3167,0.0004
32.3531,31.0079,45.4176,118.3167,0.0004
32.4923,31.0080,45.4176,118.3165,0.0004
32.9166,31.0081,45.4175,118.3175,0.0005
33.0197,31.0082,45.4175,118.3174,0.0005
33.1572,31.0082,45.4175,118.3174,0.0005
33.2959,31.0083,45.4174,118.3179,0.0005
33.7224,31.0085,45.4173,118.3178,0.0005
33.8349,31.0086,45.4173,118.3176,0.0007
33.9738,31.0112,45.4160,118.3155,0.0212
34.1121,31.1136,45.3623,118.0123,0.8578
34.2506,31.3351,45.2503,118.1512,1.7945
34.5839,31.8968,44.9376,117.9573,1.9292
34.6987,32.0983,44.8262,117.4195,2.0084
34.8374,32.3381,44.7185,117.2804,1.8958
34.9737,32.5728,44.5879,117.3288,1.9740
35.3493,33.2021,44.2694,117.3991,1.8803
35.4840,33.4402,44.1291,117.2906,2.0529
35.6208,33.6735,44.0075,117.5504,1.9305
35.7567,33.9075,43.8894,117.7233,1.9300
35.8935,34.1586,43.7574,117.3792,2.0753
36.2017,34.7230,43.4768,117.3376,2.0451
36.3177,34.9428,43.3570,117.4551,2.1607
36.4543,35.2008,43.2443,117.8257,2.0756
36.5913,35.3906,43.1443,117.7631,1.5664
36.7272,35.6224,43.0193,118.0385,1.9385
37.0269,36.1167,42.7604,118.4008,1.8635
37.1412,36.3244,42.6350,118.5686,2.1240
37.2798,36.5682,42.5025,118.3809,2.0021
37.4173,36.8132,42.3714,118.5607,2.0225
37.8294,36.8755,42.3408,118.6361,0.1691
37.9433,36.8752,42.3410,118.6368,0.0029
38.0778,36.8748,42.3412,118.6370,0.0029
38.2143,36.8745,42.3413,118.6369,0.0031
38.6379,36.8733,42.3419,118.6371,0.0032
38.7481,36.8730,42.3421,118.6375,0.0029
38.8849,36.8725,42.3423,118.6375,0.0035
39.0209,36.8721,42.3425,118.6372,0.0036
39.1573,36.9131,42.3206,118.5720,0.3425
39.4906,37.4135,42.0076,128.3842,1.7758
39.5971,37.5104,41.8985,136.7862,1.3710
39.7327,37.5666,41.8580,152.0199,0.5137
39.8657,37.5852,41.8221,169.1187,0.3056
40.2786,37.5915,41.8134,169.9528,0.0279
40.3846,37.5897,41.8100,169.8608,0.0396
40.5199,37.5887,41.8073,169.7951,0.0237
40.6540,37.5890,41.8066,169.7953,0.0058
40.7880,37.5891,41.8062,169.7953,0.0031
41.1213,37.5892,41.8054,169.7957,0.0026
41.2536,37.5893,41.8050,169.7956,0.0024
41.3891,37.5893,41.8048,169.7955,0.0021
41.5238,37.5893,41.8044,169.7949,0.0026
41.9012,37.5894,41.8042,169.7964,0.0006
42.0259,37.5894,41.8042,169.7962,0.0003
42.1615,37.5894,41.8042,169.7961,0.0003
42.2961,37.5895,41.8041,169.7968,0.0003
42.7190,37.5895,41.8040,169.7959,0.0003
42.8307,37.5895,41.8039,169.7962,0.0003
42.9667,37.5895,41.8039,169.7961,0.0003
43.1027,37.5929,41.7727,169.8833,0.2313
43.2374,37.6322,41.5369,169.7086,1.7785
43.5707,37.7287,40.9469,169.4754,1.8006
43.6892,37.7722,40.7391,169.9422,1.8002
43.8259,37.8071,40.4561,169.8034,2.0869
43.9607,37.8443,40.1900,170.0982,1.9958
44.3841,37.9759,39.4023,169.9979,1.8880
44.5087,38.0190,39.1853,169.7650,1.7783
44.6428,38.0627,38.9365,169.6622,1.8907
44.7770,38.1103,38.6889,169.9086,1.8865
44.9117,38.1408,38.4692,170.2823,1.6504
45.2450,38.2444,37.8002,170.2355,2.0335
45.3618,38.2862,37.5758,169.9222,1.9576
45.4964,38.3402,37.3163,169.8728,1.9709
45.6329,38.3821,37.0704,169.9041,1.8298
45.7686,38.4105,36.8463,170.1780,1.6655
46.1020,38.5357,36.2394,171.1340,1.8660
46.2262,38.5876,36.0065,170.9771,1.9213
46.3615,38.6555,35.7229,171.0208,2.1554
46.4974,38.7069,35.4374,171.1639,2.1394
46.9177,38.8651,34.7241,170.6224,1.7409
47.0284,38.8922,34.5369,170.5805,1.7092
47.1638,38.9390,34.2924,170.2147,1.8473
47.3016,38.9950,34.0628,170.1061,1.7773
47.4415,39.0380,33.8217,169.8103,1.7690
47.7749,39.1728,33.1582,170.7614,2.0467
47.8991,39.1722,33.0555,172.0944,0.8265
48.0369,39.1708,33.0523,172.0576,0.0414
48.1748,39.1710,33.0539,172.0046,0.0120
48.3129,39.1708,33.0551,172.0007,0.0094
48.6462,39.1706,33.0581,171.9985,0.0089
48.7608,39.1705,33.0591,171.9897,0.0096
48.9005,39.1705,33.0603,171.9820,0.0089
49.0381,39.1704,33.0615,171.9749,0.0087
49.4629,39.1702,33.0642,171.9682,0.0063
49.5976,39.1701,33.0651,171.9643,0.0074
49.7370,39.1699,33.0661,171.9573,0.0072
49.8747,39.1699,33.0670,171.9540,0.0063
50.3002,39.1696,33.0691,171.9459,0.0051
50.4122,39.1695,33.0699,171.9440,0.0069
50.5513,39.1695,33.0708,171.9420,0.0063
50.6913,39.1695,33.0713,171.9394,0.0041
50.8283,39.1554,33.0220,171.3857,0.4151
51.1616,39.1953,32.6463,186.3602,1.1340
51.3008,39.2058,32.6275,189.0065,0.1539
51.4413,39.2059,32.6278,188.9956,0.0025
51.5824,39.2060,32.6281,188.9921,0.0020
51.9763,39.2061,32.6287,188.9907,0.0016
52.1152,39.2062,32.6289,188.9899,0.0017
52.2556,39.2062,32.6291,188.9899,0.0014
52.3936,39.2063,32.6293,188.9897,0.0010
52.8207,39.2066,32.6300,188.9854,0.0019
52.9553,39.2066,32.6302,188.9826,0.0020
53.0963,39.2067,32.6305,188.9843,0.0022
53.2367,39.2068,32.6308,188.9855,0.0018
53.6167,39.2069,32.6316,188.9846,0.0022
53.7289,39.2070,32.6319,188.9807,0.0026
53.8709,39.2071,32.6325,188.9767,0.0044
54.0109,39.2073,32.6331,188.9746,0.0042
54.4311,39.2079,32.6354,188.9610,0.0058
54.5413,39.1878,32.4912,188.9633,1.3470
54.6808,39.1331,32.2599,188.8366,1.7048
54.8169,39.0907,32.0404,188.8441,1.6426
54.9562,39.0614,31.8085,188.7021,1.6825
55.2688,38.9667,31.3024,188.6009,1.6591
55.3991,38.9543,31.0592,188.8602,1.8902
55.5393,38.9347,30.8255,189.7473,1.6904
55.6768,38.8940,30.5916,190.1152,1.7290
56.0810,38.7928,29.8666,190.4968,1.8147
56.2047,38.7386,29.6513,190.2442,1.7985
56.3458,38.6933,29.4327,188.3994,1.6065
56.4843,38.6488,29.2813,186.2187,1.2453
56.6218,38.6097,29.1403,185.3550,1.0839
56.9552,38.5569,28.7471,187.2839,1.2117
57.0581,38.4867,28.5966,187.9338,1.6547
57.1978,38.4098,28.3269,186.0493,2.0211
57.3393,38.3362,28.0651,184.4396,1.9485
57.4797,38.3630,28.0237,183.2580,0.3637
57.7778,38.3483,28.0536,184.3056,0.1249
57.9023,38.3542,28.0524,184.0310,0.0530
58.0415,38.3556,28.0522,183.9113,0.0108
58.1792,38.3556,28.0523,183.9121,0.0005
58.3190,38.3556,28.0523,183.9125,0.0002
58.6523,38.3555,28.0523,183.9122,0.0000
58.7591,38.3556,28.0524,183.9125,0.0001
58.9002,38.3555,28.0524,183.9128,0.0000
59.0401,38.3556,28.0524,183.9128,0.0000
59.1790,38.3555,28.0524,183.9127,0.0000
59.5089,38.3555,28.0524,183.9125,0.0000
59.6145,38.3556,28.0524,183.9124,0.0000
59.7149,38.3556,28.0524,183.9127,0.0000
59.8506,38.3556,28.0524,183.9126,0.0000
59.9874,38.3555,28.0524,183.9123,0.0000
60.3678,38.3555,28.0524,183.9128,0.0000
60.5075,38.3555,28.0524,183.9127,0.0000
60.6467,38.3397,28.1300,185.5839,0.5733
60.7868,38.3680,28.3621,189.7131,1.6888
61.2132,38.5862,29.0748,189.0757,1.7693
61.3132,38.6416,29.2206,188.6609,1.5876
61.4556,38.7135,29.4048,188.8193,1.3921
61.5964,38.7399,29.4583,189.0494,0.4280
61.7371,38.7404,29.4535,189.0984,0.0637
62.0705,38.7401,29.4452,189.1961,0.0333
62.2092,38.7354,29.4475,189.0910,0.0546
62.3492,38.7309,29.4512,189.0706,0.0644
62.4879,38.7303,29.4509,189.0659,0.0192
62.9128,38.7309,29.4529,189.0788,0.0053
63.0491,38.7312,29.4535,189.0814,0.0046
63.1878,38.7314,29.4539,189.0825,0.0038
63.3285,38.7316,29.4545,189.0801,0.0047
63.7540,38.7322,29.4557,189.0735,0.0034
63.8625,38.7324,29.4561,189.0785,0.0051
63.9999,38.7328,29.4570,189.0815,0.0070
64.1391,38.7331,29.4576,189.0810,0.0052
64.2776,38.7333,29.4579,189.0764,0.0032
64.6110,38.7334,29.4585,189.0762,0.0017
64.7502,38.7268,29.3925,188.8520,0.5298
64.8900,38.7164,29.3434,194.2972,0.3695
65.0295,38.6990,29.2939,203.5886,0.3773
65.4552,38.5928,29.1501,225.7458,0.4260
65.5804,38.6069,29.1563,227.1555,0.1810
65.7188,38.6076,29.1686,227.5689,0.0995
65.8572,38.6061,29.1747,227.5695,0.0580
65.9972,38.6060,29.1745,227.5676,0.0014
66.3008,38.6059,29.1743,227.5701,0.0007
66.4218,38.6059,29.1743,227.5716,0.0005
66.5602,38.6058,29.1742,227.5724,0.0007
66.6993,38.6058,29.1741,227.5760,0.0008
66.8382,38.6057,29.1740,227.5770,0.0008
67.2151,38.6056,29.1738,227.5801,0.0007
67.3345,38.6055,29.1738,227.5798,0.0003
67.4756,38.6055,29.1738,227.5804,0.0001
67.6151,38.6055,29.1738,227.5802,0.0001
67.7522,38.6055,29.1738,227.5801,0.0000
68.1304,38.6055,29.1738,227.5797,0.0000
68.2346,38.6055,29.1738,227.5804,0.0000
68.3729,38.6055,29.1738,227.5798,0.0000
68.5124,38.6055,29.1738,227.5800,0.0000
68.6510,38.6055,29.1738,227.5800,0.0000
69.0312,38.6055,29.1738,227.5799,0.0000
69.1542,38.4926,29.0462,227.6588,1.3885
69.2943,38.3191,28.8848,226.4737,1.7060
69.4351,38.1443,28.7288,226.0614,1.6798
69.5716,38.0566,28.6359,225.7953,0.9362
69.9050,38.0535,28.6400,225.7375,0.0207
70.0154,38.0539,28.6403,225.7408,0.0050
70.1553,38.0542,28.6406,225.7409,0.0029
70.2955,38.0545,28.6408,225.7404,0.0023
70.4344,38.0547,28.6410,225.7410,0.0019
70.7678,38.0550,28.6413,225.7409,0.0012
70.8929,38.0550,28.6414,225.7408,0.0010
71.0349,38.0552,28.6415,225.7413,0.0016
71.1753,38.0553,28.6416,225.7418,0.0013
71.3141,38.0554,28.6417,225.7418,0.0010
71.6474,38.0556,28.6419,225.7420,0.0007
71.7591,38.0556,28.6419,225.7421,0.0006
71.9019,38.0557,28.6420,225.7413,0.0007
72.0419,38.0558,28.6421,225.7415,0.0007
72.1827,38.0558,28.6421,225.7416,0.0006
72.5160,38.0560,28.6422,225.7420,0.0004
72.6242,38.0560,28.6422,225.7421,0.0004
72.7664,38.0395,28.6207,225.5510,0.1994
72.9069,37.9116,28.4632,220.7431,1.4541
73.0453,37.8072,28.3287,207.4767,1.2468
73.3786,37.7309,28.0669,184.1461,0.8235
73.5057,37.7461,28.0108,183.5825,0.4722
73.6456,37.7396,28.0134,183.4702,0.0619
73.7868,37.7379,28.0157,183.5057,0.0230
73.9266,37.7379,28.0171,183.5077,0.0098
74.2599,37.7381,28.0198,183.5049,0.0081
74.3967,37.7382,28.0209,183.5108,0.0082
74.5347,37.7383,28.0217,183.5123,0.0064
74.6752,37.7383,28.0225,183.5140,0.0052
75.1007,37.7385,28.0239,183.5156,0.0035
75.2358,37.7385,28.0240,183.5149,0.0004
75.3736,37.7385,28.0240,183.5149,0.0002
75.5146,37.7385,28.0240,183.5147,0.0002
75.9422,37.7385,28.0240,183.5150,0.0000
76.0806,37.7385,28.0240,183.5150,0.0000
76.2194,37.7385,28.0240,183.5148,0.0000
76.3600,37.7385,28.0240,183.5151,0.0000
76.7408,37.7385,28.0240,183.5147,0.0000
76.8410,37.7342,27.8967,183.3639,1.2914
76.9782,37.7089,27.6451,183.5050,1.8542
77.1170,37.6984,27.4098,183.1882,1.7076
77.2554,37.6887,27.2832,183.2315,0.9176
77.5887,37.6939,27.2915,183.1354,0.0356
77.7274,37.6940,27.2918,183.1228,0.0022
77.8663,37.6940,27.2921,183.1229,0.0021
78.0041,37.6940,27.2923,183.1229,0.0018
78.4331,37.6941,27.2933,183.1202,0.0023
78.5718,37.6941,27.2935,183.1228,0.0012
78.7115,37.6941,27.2937,183.1230,0.0013
78.8500,37.6941,27.2938,183.1229,0.0009
79.2298,37.6942,27.2942,183.1215,0.0011
79.3712,37.6942,27.2943,183.1219,0.0008
79.5104,37.6942,27.2943,183.1221,0.0004
79.6508,37.6941,27.2944,183.1201,0.0007
80.0510,37.6942,27.2947,183.1188,0.0008
80.1732,37.6911,27.2409,182.6275,0.4601
80.3145,37.6648,27.1151,187.4482,0.9139
80.4578,37.6288,27.0514,197.8077,0.5423
80.8843,37.6044,27.0218,201.8572,0.0920
80.9980,37.6061,27.0252,201.4898,0.0339
81.1416,37.6066,27.0263,201.4923,0.0083
81.2843,37.6070,27.0271,201.4925,0.0064
81.4287,37.6073,27.0278,201.4937,0.0055
81.7620,37.6079,27.0292,201.4923,0.0045
81.8985,37.6081,27.0296,201.4935,0.0036
82.0413,37.6083,27.0301,201.4931,0.0035
82.1827,37.6085,27.0307,201.4935,0.0045
82.5646,37.6093,27.0325,201.4961,0.0053
82.6775,37.6095,27.0331,201.4966,0.0060
82.8178,37.6099,27.0339,201.4970,0.0060
82.9581,37.6101,27.0346,201.4976,0.0054
83.3834,37.6109,27.0364,201.4981,0.0047
83.5051,37.6110,27.0367,201.4992,0.0029
83.6525,37.6111,27.0371,201.4990,0.0023
83.7950,37.6113,27.0375,201.4987,0.0031
83.9369,37.6114,27.0378,201.4977,0.0028
84.2283,37.5335,26.8576,201.4200,0.6784
84.3658,37.4528,26.6712,202.0939,1.5014
84.5082,37.3519,26.4254,202.4975,1.8716
84.6501,37.2339,26.1761,203.0515,1.9431
85.0230,36.9666,25.5675,203.7289,1.7975
85.1403,36.8966,25.3907,203.6202,1.6255
85.2826,36.7789,25.1873,204.0484,1.6537
85.4225,36.7381,25.1071,204.1000,0.6523
