time,x,z,rotY,speed
0.0000,11.4920,20.0383,269.7546,0.0000
0.1227,11.4920,20.0383,269.7546,0.0000
0.2548,11.4920,20.0383,269.7547,0.0000
0.3816,11.4920,20.0383,269.7546,0.0000
0.5082,11.4920,20.0383,269.7546,0.0000
0.8555,11.4920,20.0383,269.7546,0.0000
0.9896,11.4920,20.0383,269.7547,0.0000
1.1173,11.4920,20.0383,269.7546,0.0000
1.2417,11.4920,20.0383,269.7546,0.0000
1.3681,11.4920,20.0383,269.7547,0.0000
1.5017,11.4920,20.0383,269.7546,0.0000
1.6331,11.4920,20.0383,269.7547,0.0000
1.7616,11.4920,20.0383,269.7546,0.0000
1.8902,11.4920,20.0383,269.7547,0.0000
2.0182,11.4920,20.0383,269.7547,0.0000
2.1462,11.4920,20.0383,269.7547,0.0000
2.2720,11.4920,20.0383,269.7546,0.0000
2.3983,11.4920,20.0383,269.7546,0.0000
2.5776,11.4920,20.0383,269.7546,0.0000
2.6925,11.4920,20.0383,269.7546,0.0000
2.8232,11.4920,20.0383,269.7546,0.0000
2.9534,11.4920,20.0383,269.7547,0.0000
3.0806,11.4920,20.0383,269.7546,0.0000
3.4139,11.4920,20.0383,269.7546,0.0000
3.5483,11.4920,20.0383,269.7546,0.0000
3.6756,11.4920,20.0383,269.7546,0.0000
3.8027,11.4920,20.0383,269.7546,0.0000
3.9296,11.4920,20.0383,269.7546,0.0000
4.2629,11.4920,20.0383,269.7546,0.0000
4.3785,11.4920,20.0383,269.7546,0.0000
4.5052,11.4920,20.0383,269.7545,0.0000
4.6307,11.4920,20.0383,269.7547,0.0000
5.0498,11.4920,20.0383,269.7546,0.0000
5.1630,11.4919,20.0727,269.7244,0.3034
5.2904,11.4908,20.1171,269.7060,0.3488
5.4211,11.4890,20.1829,269.6750,0.5041
5.5525,11.4895,20.2495,269.6296,0.5135
5.8858,11.4886,20.4849,269.5837,0.7060
5.9915,11.4873,20.5955,269.5934,1.0469
6.1200,11.4849,20.7154,269.6399,0.9361
6.2503,11.4854,20.8376,269.6072,0.9374
6.3802,11.4852,20.9930,269.6067,1.1972
6.7135,11.4818,21.4400,269.5981,1.3414
6.8345,11.4812,21.6086,269.5979,1.3944
6.9648,11.4801,21.7904,269.6315,1.3952
7.0910,11.4784,21.9908,269.6407,1.5889
7.2226,11.4771,22.2314,269.6689,1.8287
7.5559,11.4743,22.8747,269.6638,1.9301
7.6795,11.4729,23.1029,269.6681,1.8458
7.8062,11.4709,23.3299,269.6700,1.7920
7.9329,11.4698,23.5955,269.6716,2.0959
8.3492,11.4670,24.3552,269.6467,1.8248
8.4885,11.4647,24.6198,269.6267,1.8998
8.6166,11.4630,24.8857,269.6400,2.0762
8.7429,11.4624,25.1129,269.6213,1.7993
8.8679,11.4609,25.3405,269.5959,1.8211
9.1885,11.4570,25.9447,269.6146,1.8848
9.3207,11.4558,26.2108,269.6147,2.0118
9.4472,11.4555,26.4403,269.6310,1.8147
9.5751,11.4528,26.7071,269.6292,2.0864
9.7023,11.4529,26.9370,269.6234,1.8078
10.0356,11.4487,27.5888,269.6512,1.9552
10.1586,11.4477,27.8193,269.6594,1.8740
10.2891,11.4463,28.0510,269.6654,1.7760
10.4184,11.4458,28.3196,269.6769,2.0769
10.8360,11.5323,28.9874,288.7661,1.6130
10.9594,11.6002,29.1812,290.6311,1.6651
11.0908,11.6716,29.3908,290.9934,1.6849
11.2206,11.7827,29.6548,291.0543,2.2076
11.3489,11.8464,29.8707,291.2743,1.7567
11.6822,12.0547,30.4159,291.3326,1.7533
11.7842,12.1404,30.6196,290.8013,2.1832
11.9126,12.2031,30.8253,290.4980,1.7229
12.0428,12.2973,31.0325,288.8661,1.7713
12.4634,12.5567,31.8266,289.8507,1.9874
12.5767,12.6695,32.0408,289.6685,2.1362
