time,x,z,rotY,speed
0.0000,11.4919,20.0411,269.7199,0.0000
0.1382,11.4919,20.0411,269.7198,0.0000
0.2734,11.4919,20.0411,269.7199,0.0000
0.4065,11.4919,20.0411,269.7199,0.0000
0.5454,11.4919,20.0411,269.7200,0.0000
0.6798,11.4919,20.0411,269.7200,0.0000
0.8137,11.4919,20.0411,269.7200,0.0000
0.9474,11.4919,20.0411,269.7199,0.0000
1.0783,11.4919,20.0411,269.7199,0.0000
1.2112,11.4919,20.0411,269.7199,0.0000
1.3456,11.4919,20.0411,269.7199,0.0000
1.4789,11.4919,20.0411,269.7199,0.0000
1.6137,11.4919,20.0411,269.7199,0.0000
1.7455,11.4919,20.0411,269.7199,0.0000
1.8807,11.4919,20.0411,269.7198,0.0000
2.0151,11.4919,20.0411,269.7199,0.0000
2.1502,11.4919,20.0411,269.7199,0.0000
2.2856,11.4919,20.0411,269.7199,0.0000
2.4225,11.4919,20.0411,269.7199,0.0000
2.5571,11.4919,20.0411,269.7198,0.0000
2.6918,11.4919,20.0411,269.7199,0.0000
2.8256,11.4919,20.0411,269.7199,0.0000
2.9601,11.4919,20.0411,269.7200,0.0000
3.0965,11.4919,20.0411,269.7199,0.0000
3.2318,11.4919,20.0411,269.7199,0.0000
3.3673,11.4919,20.0411,269.7199,0.0000
3.5011,11.4919,20.0411,269.7199,0.0000
3.6342,11.4919,20.0411,269.7199,0.0000
3.7690,11.4919,20.0411,269.7199,0.0000
3.9040,11.4919,20.0411,269.7199,0.0000
4.0386,11.4919,20.0411,269.7199,0.0000
4.1713,11.4919,20.0411,269.7199,0.0000
4.3064,11.4919,20.0411,269.7198,0.0000
4.4408,11.4919,20.0606,269.7239,0.1451
4.5754,11.4910,20.0821,269.7220,0.1599
4.7103,11.4910,20.1206,269.7388,0.2853
4.8486,11.4913,20.1771,269.7530,0.4088
4.9827,11.4901,20.2423,269.7701,0.4916
5.1211,11.4893,20.3404,269.7815,0.7089
5.2585,11.4887,20.4467,269.7689,0.7737
5.3978,11.4890,20.5988,269.7683,1.0921
5.4981,11.4890,20.7307,269.7652,1.3174
