time,x,z,rotY,speed
15.6609,20.3593,39.2900,306.8434,1.5077
15.7810,20.4923,39.4439,307.4921,1.7622
15.9019,20.6180,39.5824,307.1879,1.5664
16.0236,20.7545,39.7227,306.8973,1.6094
16.1495,20.9172,39.9003,306.6103,1.9321
16.2739,21.0751,40.0798,306.0281,1.9256
16.3980,21.2137,40.2811,305.7271,1.9925
16.5245,21.3591,40.4185,305.1200,1.6011
16.6559,21.4794,40.6148,304.6766,1.7628
16.7820,21.6004,40.7990,305.3046,1.7485
16.9032,21.7421,40.9506,306.6658,1.7173
17.0283,21.9614,41.1470,307.0768,2.3539
17.1517,22.0488,41.3040,307.8701,1.4823
17.2748,22.1166,41.4996,307.7661,1.7040
17.3996,22.2419,41.7276,307.4719,2.1355
17.5238,22.3758,41.9235,308.2176,1.9133
17.6529,22.5265,42.1265,307.4946,1.9577
17.7800,22.6231,42.2667,308.7031,1.3451
17.9025,22.7619,42.3468,315.5290,1.3092
18.0306,22.9559,42.4784,318.0271,1.8329
18.1586,23.1155,42.6362,318.3456,1.7593
18.2832,23.2689,42.7805,325.6729,1.7182
18.4099,23.4247,42.9428,329.4419,1.8186
18.5339,23.5685,43.0605,330.3956,1.5675
18.6589,23.7179,43.1335,335.8197,1.3619
18.7825,23.8396,43.1814,342.8027,1.1723
18.9077,23.9995,43.2535,349.6185,1.5089
19.0333,24.1471,43.3156,351.7024,1.4181
19.1627,24.3293,43.3472,351.1740,1.6240
19.2899,24.5495,43.3841,350.5472,1.9732
19.4161,24.7244,43.4238,350.7562,1.6329
19.5433,24.9037,43.4635,350.7861,1.6579
19.6719,25.1148,43.5102,350.7550,1.9249
19.7996,25.2934,43.5498,350.7052,1.6536
19.9269,25.5046,43.5959,351.0777,1.9461
20.0535,25.6798,43.6190,354.4880,1.6263
20.1803,25.8583,43.6406,354.6005,1.6228
20.3185,26.0723,43.6700,354.6967,1.8094
20.4446,26.2562,43.6903,354.5232,1.6888
20.5710,26.4699,43.7167,354.4801,1.9514
20.6978,26.6552,43.7438,354.7245,1.6948
20.8226,26.8412,43.7661,354.6530,1.7372
20.9474,27.0555,43.7937,354.6461,2.0035
21.0742,27.2416,43.8138,354.3959,1.6956
21.1991,27.4252,43.8375,354.4023,1.7161
21.3224,27.6108,43.8652,354.6589,1.7474
21.4454,27.8259,43.8901,354.4580,2.0224
21.5690,28.0044,43.9126,354.3606,1.6911
21.6916,28.1868,43.9390,354.3801,1.7176
21.8125,28.3637,43.9636,354.3824,1.7181
21.9345,28.5202,43.9872,354.2964,1.5827
22.0558,28.6946,44.0138,353.8632,1.6773
22.1767,28.9204,44.0396,353.7121,2.0059
22.2985,29.1704,44.0655,353.4769,2.1493
22.4222,29.4237,44.1113,353.9717,2.1880
22.5500,29.7186,44.1345,354.4644,2.3696
22.6743,29.9736,44.1639,354.5822,2.0665
22.8038,30.2329,44.1893,354.5251,2.0117
22.9344,30.5258,44.2207,354.5300,2.2566
23.0610,30.7473,44.2413,354.4450,1.7583
23.1930,31.0004,44.2725,354.4073,1.9337
23.3237,31.2192,44.2933,354.6988,1.6826
23.4526,31.4779,44.3115,354.3851,2.0133
23.5794,31.7112,44.3346,354.2797,1.8494
23.7133,31.9819,44.3638,354.1599,2.0353
23.8445,32.2073,44.3845,354.0525,1.7291
23.9746,32.4799,44.4072,354.1142,2.1023
