time,x,z,rotY,speed
17.1860,13.6906,36.7931,20.6399,1.4317
17.3180,13.7476,36.9752,19.1803,1.4739
17.4872,13.8620,37.2815,19.1995,1.9335
17.6154,13.9628,37.4920,22.0435,1.8268
17.7472,14.0698,37.7113,29.9612,1.8756
17.8791,14.2095,37.8066,38.3780,1.2908
17.9920,14.3306,37.8305,49.8420,1.0933
18.1376,14.4852,37.9059,60.8705,1.1825
18.2787,14.7068,38.0047,65.4082,1.7229
18.4225,14.9409,38.0956,65.5505,1.7468
18.5660,15.1819,38.1914,65.4857,1.8136
18.7111,15.4339,38.3117,65.7298,1.9333
18.8859,15.6407,38.4395,66.5081,1.4065
19.0201,15.8522,38.5284,66.7848,1.7125
19.1640,15.9841,38.5976,66.4167,1.0576
19.2996,16.1677,38.6783,65.3934,1.4840
19.4398,16.3922,38.8385,64.5647,1.9682
19.5745,16.6245,38.9383,64.5676,1.8784
19.7099,16.7938,39.1259,65.1328,1.8817
19.8502,17.0484,39.2433,66.4046,2.0102
19.9880,17.3357,39.2796,67.8203,2.1183
20.1263,17.5654,39.3352,70.3183,1.7219
20.2650,17.7480,39.4392,73.2469,1.5185
20.4051,17.9173,39.5175,73.7455,1.3311
20.5493,18.1741,39.5774,74.1052,1.8388
20.7192,18.4156,39.6313,73.6934,1.4723
20.8609,18.6058,39.6746,72.7460,1.3783
20.9999,18.8393,39.7403,72.3466,1.7477
21.1576,19.1133,39.8337,72.1652,1.8360
21.2963,19.3503,39.9240,72.0206,1.8285
21.4350,19.6067,39.9898,71.8953,1.9099
21.5745,19.8542,40.0658,72.0182,1.8563
21.6756,20.0272,40.1179,71.9256,1.7872
21.8150,20.3015,40.2016,71.4323,2.0742
21.9552,20.5306,40.2571,71.9862,1.6840
22.0616,20.6876,40.3159,72.5685,1.5764
22.2000,20.9143,40.3902,72.7632,1.7251
22.3386,21.1541,40.4285,73.2650,1.7803
22.4861,21.3710,40.5213,73.2387,1.6033
22.6248,21.6009,40.6182,73.4689,1.7978
22.7646,21.7917,40.6750,73.6056,1.4564
22.9225,22.0333,40.7061,74.3504,1.5425
23.0578,22.2288,40.8168,75.1485,1.6622
23.1953,22.4713,40.8990,74.8531,1.8627
23.3705,22.7586,40.9613,75.2386,1.7080
23.5042,22.9200,41.0370,75.1641,1.3426
23.6419,23.1177,41.1355,73.9397,1.6065
23.8315,23.4363,41.2110,74.4229,1.7466
23.9657,23.5944,41.2519,73.6870,1.2836
24.1022,23.7878,41.2957,72.1387,1.5469
24.2758,24.0263,41.3809,70.7071,1.5631
24.4101,24.1842,41.4542,68.6794,1.3301
24.5411,24.3206,41.4842,66.8560,1.1357
24.6897,24.5538,41.5831,66.4031,1.8512
24.8204,24.7205,41.6570,66.3315,1.5792
24.9522,24.9128,41.7410,66.2591,1.8004
25.0859,25.0800,41.8106,66.3193,1.5335
25.2152,25.2750,41.8980,66.2755,1.8648
25.3473,25.4735,41.9860,66.3125,1.8604
25.4532,25.6086,42.0452,66.1535,1.5792
25.5842,25.7765,42.1193,66.1031,1.5801
25.7159,25.9706,42.2043,66.1850,1.8278
25.8533,26.1657,42.2904,66.1416,1.7482
25.9818,26.3320,42.3634,66.2671,1.6024
26.1291,26.5555,42.4626,66.2263,1.8723
26.2591,26.7177,42.5333,66.1410,1.5511
26.3904,26.9086,42.6188,66.1163,1.7921
26.5212,27.0733,42.6914,66.0619,1.5570
26.6341,27.2363,42.7627,65.9898,1.7877
26.7655,27.3998,42.8383,66.0491,1.5508
26.8945,27.5922,42.9260,67.2045,1.8602
27.0080,27.7216,43.0047,74.2778,1.5012
27.1379,27.8154,43.0538,84.3341,0.9131
27.2664,27.9451,43.0668,93.8440,1.1642
27.3905,28.1236,43.0371,97.5635,1.6683
27.5200,28.2940,43.0105,97.7723,1.5232
27.6501,28.4816,42.9833,97.9963,1.7542
27.7506,28.6030,42.9667,98.2632,1.5289
27.8792,28.7723,42.9318,99.1269,1.5316
28.0078,29.0239,42.8941,99.1306,2.0838
28.1374,29.2524,42.8708,98.7907,1.8893
28.2673,29.5330,42.8439,97.9954,2.3001
28.4023,29.7859,42.8388,97.3127,1.8841
28.5426,30.0835,42.8007,97.8639,2.1391
28.6834,30.3720,42.7574,98.4217,2.0716
28.8238,30.6238,42.7101,98.7139,1.8248
28.9641,30.7013,42.6825,98.6708,0.5868
29.1032,30.6931,42.6929,98.6136,0.1124
29.2412,30.6899,42.6952,98.6119,0.0319
29.3794,30.6900,42.6952,98.6121,0.0005
29.5180,30.6901,42.6952,98.6123,0.0006
29.6561,30.6902,42.6952,98.6122,0.0006
29.7933,30.6902,42.6952,98.6103,0.0006
29.9303,30.6904,42.6952,98.6104,0.0012
30.0700,30.6906,42.6952,98.6106,0.0013
30.1727,30.6937,42.6956,98.7416,0.0309
30.3109,30.6999,42.6921,98.8993,0.0524
30.4498,30.7360,42.6738,96.6214,0.2930
