time,x,z,rotY,speed
0.0000,11.4898,20.0435,269.9102,0.0000
0.1464,11.4898,20.0434,269.9101,0.0000
0.2978,11.4898,20.0435,269.9100,0.0000
0.4373,11.4898,20.0435,269.9102,0.0000
0.5717,11.4898,20.0435,269.9102,0.0000
0.7061,11.4898,20.0434,269.9101,0.0000
0.8429,11.4898,20.0435,269.9101,0.0000
0.9782,11.4898,20.0435,269.9101,0.0000
1.1133,11.4898,20.0435,269.9102,0.0000
1.2487,11.4898,20.0435,269.9102,0.0000
1.3868,11.4898,20.0435,269.9100,0.0000
1.5494,11.4898,20.0435,269.9100,0.0000
1.6877,11.4898,20.0435,269.9102,0.0000
1.8271,11.4898,20.0435,269.9102,0.0000
1.9655,11.4898,20.0435,269.9101,0.0000
2.1019,11.4898,20.0435,269.9101,0.0000
2.2384,11.4898,20.0435,269.9102,0.0000
2.3764,11.4898,20.0435,269.9101,0.0000
2.5156,11.4898,20.0435,269.9101,0.0000
2.6563,11.4898,20.0435,269.9102,0.0000
2.7947,11.4898,20.0435,269.9102,0.0000
2.9311,11.4898,20.0435,269.9101,0.0000
3.0658,11.4898,20.0434,269.9101,0.0000
3.2008,11.4898,20.0434,269.9102,0.0000
3.3354,11.4898,20.0435,269.9101,0.0000
3.4724,11.4898,20.0434,269.9101,0.0000
3.6074,11.4898,20.0435,269.9100,0.0000
3.7427,11.4898,20.0435,269.9101,0.0000
3.8780,11.4898,20.0434,269.9100,0.0000
4.0119,11.4898,20.0435,269.9101,0.0000
4.1464,11.4898,20.0435,269.9101,0.0000
4.2816,11.4898,20.0435,269.9101,0.0000
4.4174,11.4887,20.0452,269.9830,0.0155
4.5529,11.4900,20.0709,270.0137,0.1896
4.6885,11.4896,20.0967,269.9915,0.1908
4.8239,11.4891,20.1225,269.9647,0.1904
4.9590,11.4888,20.1445,269.9401,0.1628
5.0942,11.4893,20.1705,269.9073,0.1924
5.2303,11.4892,20.1953,269.8532,0.1823
5.3673,11.4888,20.2146,269.8265,0.1449
5.5036,11.4883,20.2357,269.8168,0.1567
5.6391,11.4877,20.2692,269.8094,0.2471
5.7775,11.4882,20.3269,269.8077,0.4178
5.9149,11.4874,20.4042,269.7986,0.5624
6.0549,11.4871,20.5063,269.7897,0.7289
6.1896,11.4872,20.6414,269.7967,1.0049
6.3318,11.4881,20.7987,269.8086,1.1065
6.4787,11.4868,20.9783,269.8050,1.2227
6.6155,11.4868,21.1902,269.8335,1.5515
6.7555,11.4862,21.4022,269.8756,1.5139
6.8920,11.4855,21.6048,269.9014,1.4842
7.0267,11.4849,21.8080,269.8771,1.5096
7.1613,11.4852,22.0156,269.8788,1.5424
7.2951,11.4856,22.1943,269.8857,1.3353
7.4309,11.4855,22.4011,269.8774,1.5224
7.5662,11.4851,22.6086,269.8651,1.5339
7.7017,11.4850,22.8174,269.8727,1.5413
7.8377,11.4849,22.9944,269.8609,1.3011
7.9721,11.4845,23.2007,269.8435,1.5349
8.1054,11.4843,23.4074,269.8205,1.5510
8.2391,11.4835,23.5849,269.8158,1.3273
8.3735,11.4842,23.7924,269.8138,1.5435
8.5079,11.4832,23.9988,269.8201,1.5365
8.6338,11.4820,24.1785,269.8217,1.4275
8.7668,11.4819,24.3865,269.8179,1.5636
8.9008,11.4808,24.5941,269.8131,1.5497
9.0376,11.4808,24.7720,269.7751,1.3004
9.1720,11.4801,24.9774,269.7574,1.5282
9.3056,11.4796,25.1838,269.7451,1.5448
9.4393,11.4796,25.3909,269.7146,1.5487
9.5718,11.4774,25.5696,269.6961,1.3488
9.7053,11.4780,25.7776,269.6996,1.5578
9.8403,11.4763,25.9857,269.7019,1.5419
9.9741,11.4763,26.1641,269.6924,1.3333
